iter	RMSE
4775	6.936743604
4776	6.936742815
4777	6.93674242
4778	6.93674242
4779	6.936742025
4780	6.936740051
4781	6.936726235
4782	6.936725446
4783	6.936410828
4784	6.936408065
4785	6.936132911
4786	6.936132911
4787	6.936129753
4788	6.936129358
4789	6.936110803
4790	6.936093828
4791	6.936089091
4792	6.936089091
4793	6.936088696
4794	6.936039348
4795	6.936031058
4796	6.936031453
4797	6.936010924
4798	6.936009345
4799	6.936008555
4800	6.934359741
4801	6.934256677
4802	6.934252333
4803	6.934252333
4804	6.934251149
4805	6.934238907
4806	6.934191126
4807	6.934124785
4808	6.934107409
4809	6.93408727
4810	6.93401224
4811	6.934001182
4812	6.933984202
4813	6.933899693
4814	6.933887846
4815	6.933875999
4816	6.933875999
4817	6.933875209
4818	6.933678148
4819	6.933596795
4820	6.933585737
4821	6.933584552
4822	6.93325281
4823	6.933242541
4824	6.933226349
4825	6.933216475
4826	6.933216475
4827	6.933206601
4828	6.932947909
4829	6.932947909
4830	6.932928951
4831	6.932870101
4832	6.932684861
4833	6.932685256
4834	6.932617716
4835	6.93078952
4836	6.930685613
4837	6.930685613
4838	6.930683243
4839	6.930664278
4840	6.930664278
4841	6.93042248
4842	6.93042169
4843	6.930410627
4844	6.930345039
4845	6.930344644
4846	6.930344249
4847	6.930344249
4848	6.927270032
4849	6.927261336
4850	6.92724671
4851	6.92723248
4852	6.927201253
4853	6.927200067
4854	6.927200462
4855	6.927196905
4856	6.92718386
4857	6.927183465
4858	6.92713524
4859	6.9271218
4860	6.926509863
4861	6.926492073
4862	6.926491283
4863	6.926311407
4864	6.926309825
4865	6.926148526
4866	6.926139829
4867	6.926123224
4868	6.926043759
4869	6.926043363
4870	6.926035061
4871	6.926035061
4872	6.925925943
4873	6.925925152
4874	6.925898663
4875	6.925897477
4876	6.925897081
4877	6.925180256
4878	6.925177093
4879	6.9251593
4880	6.925150205
4881	6.925143484
4882	6.925134785
4883	6.925094849
4884	6.925077451
4885	6.925077055
4886	6.925053331
4887	6.92505254
4888	6.925036328
4889	6.925033956
4890	6.925033956
4891	6.924526627
4892	6.924485896
4893	6.924481942
4894	6.924460193
4895	6.924219364
4896	6.924218969
4897	6.924218573
4898	6.924209082
4899	6.924209082
4900	6.924206314
4901	6.923803727
4902	6.923802936
4903	6.92380175
4904	6.923289584
4905	6.923258339
4906	6.923257152
4907	6.923256757
4908	6.923245287
4909	6.923244891
4910	6.923231444
4911	6.923223138
4912	6.923221161
4913	6.923200989
4914	6.923195848
4915	6.923181609
4916	6.923180818
4917	6.923168953
4918	6.923159065
4919	6.92313652
4920	6.923135729
4921	6.920323024
4922	6.920322628
4923	6.919905174
4924	6.919568423
4925	6.91955299
4926	6.919532808
4927	6.919525289
4928	6.919368185
4929	6.919356313
4930	6.919355917
4931	6.919348003
4932	6.919234426
4933	6.919227302
4934	6.919227302
4935	6.919218596
4936	6.919193269
4937	6.919192873
4938	6.919162796
4939	6.919162796
4940	6.9191624
4941	6.919145779
4942	6.919137864
4943	6.919137864
4944	6.918780892
4945	6.918770206
4946	6.918767831
4947	6.918733795
4948	6.918395799
4949	6.918395799
4950	6.918395799
4951	6.918393821
4952	6.918374823
4953	6.918365719
4954	6.918363345
4955	6.918346326
4956	6.91834593
4957	6.91834593
4958	6.918344742
4959	6.918058975
4960	6.918058975
4961	6.917737967
4962	6.917737571
4963	6.917720154
4964	6.917709863
4965	6.917709863
4966	6.917704717
4967	6.917685717
4968	6.917671072
4969	6.917669488
4970	6.917649697
4971	6.917648113
4972	6.91764178
4973	6.917641384
4974	6.917641384
4975	6.917639009
4976	6.917639009
4977	6.917550738
4978	6.91754203
4979	6.917515509
4980	6.917515509
4981	6.917515113
4982	6.917513133
4983	6.917468403
4984	6.917467216
4985	6.917466424
4986	6.917441486
4987	6.917441486
4988	6.917404673
4989	6.917403881
4990	6.917403089
4991	6.917403089
4992	6.917401902
4993	6.91740111
4994	6.917400714
4995	6.917399527
4996	6.917399527
4997	6.917399131
4998	6.917394776
4999	6.917257021
5000	6.917256229
5001	6.916448639
5002	6.91581992
5003	6.915819128
5004	6.915818732
5005	6.915803687
5006	6.915803291
5007	6.915751423
5008	6.913047017
5009	6.913047017
5010	6.913040679
5011	6.913039887
5012	6.913033946
5013	6.912801037
5014	6.912800641
5015	6.912471466
5016	6.912467505
5017	6.912438984
5018	6.912437795
5019	6.912437399
5020	6.912431853
5021	6.912426704
5022	6.912425515
5023	6.912425515
5024	6.912231012
5025	6.91223022
5026	6.91223022
5027	6.912229824
5028	6.911990154
5029	6.911989361
5030	6.911726705
5031	6.911722743
5032	6.911613795
5033	6.91160706
5034	6.911602306
5035	6.911599929
5036	6.91148781
5037	6.91148781
5038	6.910927582
5039	6.910800791
5040	6.910800395
5041	6.910255169
5042	6.90911386
5043	6.909102366
5044	6.909099988
5045	6.908052431
5046	6.908052827
5047	6.908048467
5048	6.908043711
5049	6.908038954
5050	6.907978704
5051	6.907809048
5052	6.907686561
5053	6.907684975
5054	6.907685372
5055	6.907680219
5056	6.907678633
5057	6.907672291
5058	6.907671101
5059	6.907665155
5060	6.907660398
5061	6.907659209
5062	6.907598955
5063	6.907381721
5064	6.907380928
5065	6.907376171
5066	6.907158136
5067	6.907154172
5068	6.907142675
5069	6.907141486
5070	6.907125628
5071	6.907124836
5072	6.907106203
5073	6.907038412
5074	6.907037619
5075	6.906715306
5076	6.906715703
5077	6.906707377
5078	6.906703412
5079	6.90639615
5080	6.906392185
5081	6.905784359
5082	6.90578079
5083	6.905767309
5084	6.905766516
5085	6.905766119
5086	6.905765326
5087	6.905764533
5088	6.905763344
5089	6.905762551
5090	6.905732019
5091	6.905731623
5092	6.905728451
5093	6.905728054
5094	6.905724882
5095	6.905722106
5096	6.905659853
5097	6.90491753
5098	6.904894925
5099	6.904893339
5100	6.904467417
5101	6.904465831
5102	6.904463055
5103	6.904463055
5104	6.904462658
5105	6.904427362
5106	6.904399601
5107	6.904396428
5108	6.904390479
5109	6.904387306
5110	6.904382151
5111	6.904382151
5112	6.904381754
5113	6.904381357
5114	6.904380564
5115	6.9043298
5116	6.904329404
5117	6.904329007
5118	6.904323455
5119	6.903743211
5120	6.903738451
5121	6.903699185
5122	6.90335133
5123	6.90334895
5124	6.903347363
5125	6.903346173
5126	6.903343793
5127	6.90333943
5128	6.903338637
5129	6.903333084
5130	6.903331101
5131	6.903300162
5132	6.903297385
5133	6.903212897
5134	6.903212104
5135	6.90320774
5136	6.903205757
5137	6.903202187
5138	6.901651865
5139	6.901614967
5140	6.901608619
5141	6.901606635
5142	6.901598304
5143	6.901490386
5144	6.901292004
5145	6.900948789
5146	6.900949186
5147	6.900946409
5148	6.900943234
5149	6.900942838
5150	6.90094006
5151	6.90093887
5152	6.900928156
5153	6.900892445
5154	6.900888874
5155	6.900889271
5156	6.90081507
5157	6.900683729
5158	6.900681348
5159	6.90067619
5160	6.900676586
5161	6.900628176
5162	6.900626589
5163	6.900433737
5164	6.900427388
5165	6.900395246
5166	6.900392865
5167	6.900365484
5168	6.899367798
5169	6.899366211
5170	6.898922484
5171	6.898895494
5172	6.898895494
5173	6.898893509
5174	6.898891922
5175	6.898891525
5176	6.89888954
5177	6.898815318
5178	6.898812937
5179	6.898813334
5180	6.898338213
5181	6.89833345
5182	6.898331465
5183	6.898200076
5184	6.895056327
5185	6.895054341
5186	6.894678647
5187	6.894677059
5188	6.894675867
5189	6.894673881
5190	6.89467269
5191	6.894671498
5192	6.89466991
5193	6.894578962
5194	6.889378224
5195	6.889377031
5196	6.889376237
5197	6.889233151
5198	6.889232356
5199	6.889230766
5200	6.889229574
5201	6.88921924
5202	6.889218842
5203	6.888868666
5204	6.888778436
5205	6.888758562
5206	6.888758164
5207	6.888757369
5208	6.888735905
5209	6.888704105
5210	6.888703708
5211	6.888702515
5212	6.88852205
5213	6.888287915
5214	6.888287518
5215	6.888286723
5216	6.885224748
5217	6.885224748
5218	6.88522435
5219	6.885196909
5220	6.885196113
5221	6.885196511
5222	6.885196113
5223	6.885194125
5224	6.88519492
5225	6.885194523
5226	6.885193727
5227	6.885128505
5228	6.88511021
5229	6.88509112
5230	6.88509112
5231	6.88509112
5232	6.88509112
5233	6.88509112
5234	6.884934821
5235	6.884935219
5236	6.884935219
5237	6.884935219
5238	6.884935219
5239	6.884915731
5240	6.884905788
5241	6.884906186
5242	6.884901811
5243	6.884651644
5244	6.884648064
5245	6.884627382
5246	6.884626587
5247	6.884626587
5248	6.88462261
5249	6.884622212
5250	6.884619826
5251	6.884106336
5252	6.884106336
5253	6.884072128
5254	6.884071731
5255	6.884071731
5256	6.884070537
5257	6.884070935
5258	6.883935695
5259	6.883920181
5260	6.883920579
5261	6.883918193
5262	6.883917795
5263	6.883765844
5264	6.883744364
5265	6.882566831
5266	6.882566035
5267	6.882566035
5268	6.882526648
5269	6.88252625
5270	6.882524261
5271	6.882213929
5272	6.882213929
5273	6.882213929
5274	6.882213929
5275	6.882214327
5276	6.882192842
5277	6.882188465
5278	6.882151065
5279	6.882108493
5280	6.882109288
5281	6.882106105
5282	6.881987139
5283	6.881986742
5284	6.881987139
5285	6.881892045
5286	6.881805305
5287	6.878774678
5288	6.87877428
5289	6.878773882
5290	6.878773882
5291	6.878773086
5292	6.878772688
5293	6.87877229
5294	6.878771096
5295	6.878768707
5296	6.878768707
5297	6.878769105
5298	6.878765921
5299	6.878765523
5300	6.878571262
5301	6.877965357
5302	6.877961376
5303	6.877961376
5304	6.877876974
5305	6.87787578
5306	6.877875382
5307	6.877875382
5308	6.877874586
5309	6.877734446
5310	6.877564044
5311	6.877503527
5312	6.877476453
5313	6.877292907
5314	6.877218053
5315	6.877218053
5316	6.877204117
5317	6.877132448
5318	6.877124485
5319	6.877123291
5320	6.876850144
5321	6.876781657
5322	6.876766128
5323	6.876700029
5324	6.876699631
5325	6.876636318
5326	6.876247273
5327	6.876181966
5328	6.876181567
5329	6.875428892
5330	6.875428494
5331	6.875427698
5332	6.875427299
5333	6.875427299
5334	6.875416148
5335	6.87541575
5336	6.875416148
5337	6.875355612
5338	6.875354417
5339	6.875354019
5340	6.875295075
5341	6.875295075
5342	6.875287906
5343	6.875253655
5344	6.875253256
5345	6.875235732
5346	6.875234936
5347	6.875179575
5348	6.875179177
5349	6.874618779
5350	6.87461838
5351	6.874617982
5352	6.874617584
5353	6.874617982
5354	6.874617185
5355	6.874592888
5356	6.874128442
5357	6.874128442
5358	6.874127247
5359	6.87411928
5360	6.87411928
5361	6.874118882
5362	6.874116492
5363	6.874116492
5364	6.874116094
5365	6.874116492
5366	6.874115695
5367	6.874116492
5368	6.874116094
5369	6.874115695
5370	6.874115297
5371	6.874113305
5372	6.874113704
5373	6.874113704
5374	6.874113305
5375	6.874112907
5376	6.87410733
5377	6.874106534
5378	6.874104542
5379	6.874002566
5380	6.874002965
5381	6.872866392
5382	6.872857627
5383	6.87285683
5384	6.872856432
5385	6.872856033
5386	6.872801451
5387	6.872800654
5388	6.872799857
5389	6.872799857
5390	6.872799459
5391	6.872799459
5392	6.872746469
5393	6.872744876
5394	6.872744477
5395	6.870001618
5396	6.870001618
5397	6.870001618
5398	6.869930671
5399	6.869929874
5400	6.869930273
5401	6.869929874
5402	6.869914728
5403	6.869914728
5404	6.869855737
5405	6.869523309
5406	6.86950577
5407	6.869502183
5408	6.869501386
5409	6.869326395
5410	6.869326395
5411	6.869240692
5412	6.86922395
5413	6.868942916
5414	6.868942916
5415	6.868941321
5416	6.868930957
5417	6.868574564
5418	6.868573368
5419	6.868573767
5420	6.868549847
5421	6.868550246
5422	6.868549448
5423	6.868236891
5424	6.868237289
5425	6.868236492
5426	6.868154762
5427	6.868154363
5428	6.868154762
5429	6.868153965
5430	6.868154762
5431	6.868154363
5432	6.868153965
5433	6.868149579
5434	6.868149579
5435	6.868149579
5436	6.868149579
5437	6.868147187
5438	6.868147187
5439	6.868147187
5440	6.86814639
5441	6.868070639
5442	6.867839396
5443	6.867838598
5444	6.867838997
5445	6.867838598
5446	6.867838598
5447	6.867838199
5448	6.867838997
5449	6.867838199
5450	6.867836605
5451	6.86781348
5452	6.867813081
5453	6.867805904
5454	6.867806303
5455	6.867805904
5456	6.867805904
5457	6.867805904
5458	6.867785172
5459	6.867785172
5460	6.867632067
5461	6.867631668
5462	6.867626485
5463	6.866725729
5464	6.866725729
5465	6.866636803
5466	6.866636404
5467	6.866629625
5468	6.866630024
5469	6.866627233
5470	6.866627233
5471	6.862768418
5472	6.862768418
5473	6.862768019
5474	6.862748069
5475	6.862748069
5476	6.862748069
5477	6.862742882
5478	6.862729715
5479	6.862729715
5480	6.862729715
5481	6.862730114
5482	6.862729316
5483	6.860546841
5484	6.860494954
5485	6.860494555
5486	6.860494555
5487	6.860494156
5488	6.860478191
5489	6.860478191
5490	6.860418321
5491	6.860415527
5492	6.860409141
5493	6.860358451
5494	6.860358451
5495	6.860358451
5496	6.860358052
5497	6.860358052
5498	6.860354459
5499	6.860354459
5500	6.860305764
5501	6.860305365
5502	6.860305365
5503	6.860305365
5504	6.860304966
5505	6.860305365
5506	6.860304966
5507	6.860304567
5508	6.860304567
5509	6.86030337
5510	6.860243897
5511	6.860243498
5512	6.860243099
5513	6.860243498
5514	6.860243099
5515	6.8602427
5516	6.860241902
5517	6.860239507
5518	6.860239108
5519	6.860239108
5520	6.860225537
5521	6.860224738
5522	6.860220747
5523	6.860220747
5524	6.859716209
5525	6.859715809
5526	6.859715809
5527	6.85971541
5528	6.859715011
5529	6.859713814
5530	6.859699443
5531	6.859689464
5532	6.859688266
5533	6.859462329
5534	6.859462728
5535	6.859406841
5536	6.859406043
5537	6.859398059
5538	6.859380894
5539	6.859175705
5540	6.859175305
5541	6.859174507
5542	6.859174507
5543	6.859147361
5544	6.859147361
5545	6.859146962
5546	6.859144566
5547	6.859136982
5548	6.859134985
5549	6.859134985
5550	6.85913259
5551	6.85913259
5552	6.859130993
5553	6.859130594
5554	6.85908708
5555	6.859086681
5556	6.859085483
5557	6.858961328
5558	6.858961727
5559	6.858959331
5560	6.858958533
5561	6.858625976
5562	6.85846029
5563	6.858455898
5564	6.858454301
5565	6.85832654
5566	6.858325343
5567	6.858322149
5568	6.858320152
5569	6.858320152
5570	6.858320152
5571	6.858319354
5572	6.858314164
5573	6.858290607
5574	6.858288611
5575	6.858176019
5576	6.858175221
5577	6.858051448
5578	6.858045459
5579	6.85800633
5580	6.857991956
5581	6.85787377
5582	6.85787337
5583	6.857871773
5584	6.857859795
5585	6.857689698
5586	6.857685705
5587	6.857531177
5588	6.857529181
5589	6.857528382
5590	6.857509215
5591	6.857507618
5592	6.857384232
5593	6.857381837
5594	6.857381038
5595	6.857380239
5596	6.85737984
5597	6.857361472
5598	6.857318346
5599	6.857296783
5600	6.857296383
5601	6.857284005
5602	6.857119085
5603	6.857003679
5604	6.85700288
5605	6.85700288
5606	6.857001283
5607	6.857000884
5608	6.857000484
5609	6.856999286
5610	6.856636283
5611	6.856505693
5612	6.856504096
5613	6.856458568
5614	6.856452578
5615	6.856452578
5616	6.856450181
5617	6.856392673
5618	6.856392273
5619	6.856389877
5620	6.856275257
5621	6.85617701
5622	6.856175812
5623	6.855690547
5624	6.855690148
5625	6.855676967
5626	6.855524791
5627	6.855512808
5628	6.855512808
5629	6.85551121
5630	6.85345429
5631	6.853369188
5632	6.853369188
5633	6.853367589
5634	6.851634146
5635	6.851633347
5636	6.851626153
5637	6.851626153
5638	6.851625354
5639	6.851624954
5640	6.850546224
5641	6.850545825
5642	6.850543426
5643	6.850543027
5644	6.850541028
5645	6.850540628
5646	6.850536232
5647	6.850535832
5648	6.850535432
5649	6.850532234
5650	6.850142906
5651	6.850142106
5652	6.850142106
5653	6.849532087
5654	6.84952729
5655	6.84952729
5656	6.849523692
5657	6.849523292
5658	6.849522493
5659	6.849521293
5660	6.849521293
5661	6.84949211
5662	6.84949211
5663	6.84949211
5664	6.84949211
5665	6.849491711
5666	6.849491311
5667	6.849490911
5668	6.849488113
5669	6.849484515
5670	6.849484115
5671	6.849458929
5672	6.849458529
5673	6.849458529
5674	6.849453732
5675	6.84942255
5676	6.849411356
5677	6.849410557
5678	6.849306614
5679	6.849305415
5680	6.849305015
5681	6.848918415
5682	6.848918016
5683	6.848031193
5684	6.848031193
5685	6.848031593
5686	6.848030393
5687	6.848030393
5688	6.848029993
5689	6.848029193
5690	6.848029193
5691	6.848028794
5692	6.847161051
5693	6.847160651
5694	6.847160651
5695	6.847159851
5696	6.847154253
5697	6.847012284
5698	6.847012284
5699	6.847011884
5700	6.847011484
5701	6.847011084
5702	6.846866713
5703	6.846866713
5704	6.846674747
5705	6.846579962
5706	6.846567964
5707	6.846567164
5708	6.846566764
5709	6.846567164
5710	6.846567164
5711	6.845576437
5712	6.845569637
5713	6.845135224
5714	6.845131224
5715	6.845131624
5716	6.845130824
5717	6.845126423
5718	6.845125223
5719	6.845119223
5720	6.844841599
5721	6.844841199
5722	6.844841199
5723	6.844835999
5724	6.844831998
5725	6.844613571
5726	6.843156814
5727	6.843083988
5728	6.833957798
5729	6.833941771
5730	6.833909717
5731	6.833908915
5732	6.833906912
5733	6.832750044
5734	6.832456689
5735	6.832456288
5736	6.831801002
5737	6.831800601
5738	6.831796994
5739	6.831796994
5740	6.831718035
5741	6.831715229
5742	6.831619434
5743	6.831619434
5744	6.831609013
5745	6.831605807
5746	6.831388159
5747	6.831387759
5748	6.83133525
5749	6.831190948
5750	6.830856237
5751	6.830853431
5752	6.830851026
5753	6.830851026
5754	6.830851026
5755	6.830851026
5756	6.830845414
5757	6.830268148
5758	6.830267748
5759	6.830267748
5760	6.830267748
5761	6.830256923
5762	6.830256923
5763	6.83025532
5764	6.830254518
5765	6.830254117
5766	6.830254117
5767	6.830253716
5768	6.830251311
5769	6.830206811
5770	6.830202
5771	6.830133847
5772	6.829996336
5773	6.829993128
5774	6.829988317
5775	6.82983637
5776	6.82983637
5777	6.829835167
5778	6.829754582
5779	6.829713286
5780	6.829702461
5781	6.829698452
5782	6.829664373
5783	6.829662769
5784	6.829519234
5785	6.821323117
5786	6.821321913
5787	6.821169371
5788	6.820855847
5789	6.820855847
5790	6.820852635
5791	6.820847015
5792	6.820774352
5793	6.820771943
5794	6.820770739
5795	6.820770739
5796	6.820602929
5797	6.820247223
5798	6.816898017
5799	6.816898017
5800	6.816898017
5801	6.816894
5802	6.816883155
5803	6.816871104
5804	6.816869899
5805	6.815251725
5806	6.814525672
5807	6.81452527
5808	6.81452527
5809	6.81452527
5810	6.805938149
5811	6.805937746
5812	6.805938149
5813	6.805936137
5814	6.805417918
5815	6.804787391
5816	6.804786586
5817	6.804786988
5818	6.804786586
5819	6.804749565
5820	6.804749163
5821	6.804644941
5822	6.804642526
5823	6.804190208
5824	6.804078331
5825	6.804062233
5826	6.804062233
5827	6.804057806
5828	6.800368442
5829	6.800221471
5830	6.800216236
5831	6.799600127
5832	6.799579186
5833	6.798933216
5834	6.798692372
5835	6.798679886
5836	6.798659748
5837	6.798658943
5838	6.798593695
5839	6.798589265
5840	6.798586445
5841	6.79858564
5842	6.79809707
5843	6.798093042
5844	6.797942395
5845	6.797941187
5846	6.797935145
5847	6.797933131
5848	6.797929908
5849	6.797927492
5850	6.797923866
5851	6.797535956
5852	6.797530719
5853	6.79752508
5854	6.797523468
5855	6.797523468
5856	6.797522663
5857	6.79752226
5858	6.797522663
5859	6.797241484
5860	6.797237455
5861	6.797237858
5862	6.797235038
5863	6.797234635
5864	6.797235038
5865	6.797234635
5866	6.797234635
5867	6.797233829
5868	6.797233024
5869	6.797233024
5870	6.797233024
5871	6.797233024
5872	6.797231815
5873	6.797230607
5874	6.792805533
5875	6.79280513
5876	6.792791021
5877	6.792790215
5878	6.792790618
5879	6.792714833
5880	6.792712012
5881	6.792580193
5882	6.792579386
5883	6.792577774
5884	6.792577371
5885	6.792576565
5886	6.792575355
5887	6.792574952
5888	6.792574952
5889	6.792574146
5890	6.792504809
5891	6.792499568
5892	6.792499568
5893	6.792499165
5894	6.79249594
5895	6.792493118
5896	6.792277443
5897	6.792086353
5898	6.791825913
5899	6.791825913
5900	6.791823091
5901	6.791823091
5902	6.791727137
5903	6.79169448
5904	6.79169448
5905	6.79037759
5906	6.790377187
5907	6.790375171
5908	6.790374364
5909	6.790373961
5910	6.790373961
5911	6.790371542
5912	6.790290891
5913	6.790288875
5914	6.790281213
5915	6.790280003
5916	6.79027718
5917	6.790233628
5918	6.789830357
5919	6.789829954
5920	6.789827937
5921	6.789818662
5922	6.789681544
5923	6.789655733
5924	6.789633552
5925	6.789633149
5926	6.789521435
5927	6.789489171
5928	6.789489171
5929	6.789489171
5930	6.789483121
5931	6.789444807
5932	6.789444807
5933	6.788234377
5934	6.78823236
5935	6.788208561
5936	6.788203317
5937	6.788015339
5938	6.788015339
5939	6.7875841
5940	6.78758289
5941	6.786666265
5942	6.786666265
5943	6.786662634
5944	6.786046505
5945	6.785950873
5946	6.785948048
5947	6.785942399
5948	6.785935942
5949	6.785935942
5950	6.785928679
5951	6.785925855
5952	6.785926258
5953	6.78592303
5954	6.785916977
5955	6.785840309
5956	6.785836677
5957	6.785776552
5958	6.785774131
5959	6.785707549
5960	6.785702303
5961	6.785700286
5962	6.785688987
5963	6.785662354
5964	6.785652266
5965	6.785645406
5966	6.785645406
5967	6.785359699
5968	6.785302798
5969	6.784945645
5970	6.78490448
5971	6.784899234
5972	6.784724483
5973	6.780916783
5974	6.780855807
5975	6.780854596
5976	6.780851769
5977	6.780848942
5978	6.780848135
5979	6.780841673
5980	6.78084127
5981	6.780840462
5982	6.780820675
5983	6.780819867
5984	6.778912765
5985	6.778911149
5986	6.778875603
5987	6.778874391
5988	6.778871967
5989	6.778869948
5990	6.778867524
5991	6.778866716
5992	6.778864292
5993	6.778862273
5994	6.778861869
5995	6.778859849
5996	6.778852578
5997	6.77782529
5998	6.775254367
5999	6.775253761
6000	6.773694367
6001	6.773443327
6002	6.773311739
6003	6.773311537
6004	6.773290717
6005	6.773290313
6006	6.773284047
6007	6.773284047
6008	6.773272727
6009	6.773271717
6010	6.773262418
6011	6.773223608
6012	6.772856115
6013	6.772845806
6014	6.772844997
6015	6.772844188
6016	6.77268914
6017	6.772688331
6018	6.772688129
6019	6.772625259
6020	6.772622833
6021	6.772587254
6022	6.772586243
6023	6.772585637
6024	6.772585435
6025	6.771114799
6026	6.770990041
6027	6.770602812
6028	6.770538912
6029	6.770539114
6030	6.77047218
6031	6.770469753
6032	6.770467529
6033	6.770466922
6034	6.76925593
6035	6.769099383
6036	6.769087855
6037	6.769087046
6038	6.769081585
6039	6.769077742
6040	6.76895598
6041	6.766116819
6042	6.766116009
6043	6.76610144
6044	6.766101238
6045	6.766101238
6046	6.766101035
6047	6.766100428
6048	6.766099417
6049	6.766050853
6050	6.766050246
6051	6.766046199
6052	6.766045996
6053	6.766045389
6054	6.766045592
6055	6.766045389
6056	6.766045794
6057	6.766006538
6058	6.766006335
6059	6.766006133
6060	6.766000872
6061	6.766001277
6062	6.765926406
6063	6.765878448
6064	6.765878246
6065	6.765878246
6066	6.765860641
6067	6.765860034
6068	6.765850725
6069	6.765848297
6070	6.765847892
6071	6.765848297
6072	6.765797505
6073	6.765796898
6074	6.765796898
6075	6.765797101
6076	6.76576877
6077	6.765766747
6078	6.765756831
6079	6.765715752
6080	6.76571555
6081	6.765675887
6082	6.76567528
6083	6.76567528
6084	6.765673054
6085	6.765082334
6086	6.765081727
6087	6.765025061
6088	6.765020609
6089	6.765020609
6090	6.765019799
6091	6.765019394
6092	6.760524026
6093	6.760521596
6094	6.760451525
6095	6.760345607
6096	6.760312191
6097	6.760301457
6098	6.760146931
6099	6.760123843
6100	6.76010359
6101	6.760087793
6102	6.760087185
6103	6.760086983
6104	6.759884046
6105	6.759877565
6106	6.759877159
6107	6.759876754
6108	6.759876754
6109	6.759872906
6110	6.759872704
6111	6.759858121
6112	6.759857716
6113	6.759857919
6114	6.759815791
6115	6.759815589
6116	6.759815589
6117	6.759811943
6118	6.759811943
6119	6.759805259
6120	6.759787031
6121	6.759767992
6122	6.759764144
6123	6.759763941
6124	6.759764346
6125	6.759763941
6126	6.759762524
6127	6.759727687
6128	6.759618112
6129	6.759614264
6130	6.759613859
6131	6.759613859
6132	6.7596092
6133	6.759547222
6134	6.759546614
6135	6.759546614
6136	6.759461747
6137	6.759462152
6138	6.758913631
6139	6.758913428
6140	6.758554881
6141	6.758528951
6142	6.758522266
6143	6.758522063
6144	6.758519835
6145	6.758519633
6146	6.75825243
6147	6.758251822
6148	6.758251619
6149	6.758251619
6150	6.758047817
6151	6.758047007
6152	6.757926464
6153	6.757926059
6154	6.757919576
6155	6.757918361
6156	6.757917753
6157	6.757917955
6158	6.757910865
6159	6.75791046
6160	6.757788294
6161	6.757788092
6162	6.757717385
6163	6.757674231
6164	6.757668963
6165	6.757408818
6166	6.757367688
6167	6.757199519
6168	6.757199519
6169	6.757184323
6170	6.757172166
6171	6.757169532
6172	6.75716933
6173	6.75716933
6174	6.757168924
6175	6.757150284
6176	6.756875327
6177	6.756875327
6178	6.756875327
6179	6.756756993
6180	6.756750509
6181	6.756750711
6182	6.756750509
6183	6.756749901
6184	6.756750509
6185	6.756710793
6186	6.756710793
6187	6.75647047
6188	6.756461148
6189	6.756156577
6190	6.756118682
6191	6.756003983
6192	6.755997093
6193	6.75599689
6194	6.755997295
6195	6.755841454
6196	6.755840644
6197	6.755840644
6198	6.755825647
6199	6.755718644
6200	6.75565359
6201	6.75565359
6202	6.75565359
6203	6.755653184
6204	6.755649739
6205	6.755644064
6206	6.755541314
6207	6.755436941
6208	6.755436535
6209	6.7553352
6210	6.755328918
6211	6.755328918
6212	6.755328918
6213	6.755232243
6214	6.755080438
6215	6.75506929
6216	6.755033213
6217	6.755030984
6218	6.754997136
6219	6.75488566
6220	6.754885255
6221	6.754885052
6222	6.754851407
6223	6.754819179
6224	6.754785939
6225	6.754785736
6226	6.754785331
6227	6.754754522
6228	6.754679932
6229	6.754669392
6230	6.754669798
6231	6.75466919
6232	6.754610003
6233	6.754565613
6234	6.754467509
6235	6.754467914
6236	6.754467914
6237	6.754439739
6238	6.754403051
6239	6.754402645
6240	6.754400415
6241	6.754397375
6242	6.75438724
6243	6.754387645
6244	6.754068183
6245	6.754053791
6246	6.754053588
6247	6.754053183
6248	6.753238848
6249	6.753238848
6250	6.753233172
6251	6.753110313
6252	6.753109097
6253	6.752701986
6254	6.752701986
6255	6.752675426
6256	6.752636498
6257	6.752611559
6258	6.752603449
6259	6.752596353
6260	6.75259615
6261	6.752445705
6262	6.752445705
6263	6.75243942
6264	6.751664636
6265	6.751664028
6266	6.75162996
6267	6.751630163
6268	6.751630163
6269	6.751620632
6270	6.75159569
6271	6.751570747
6272	6.751546616
6273	6.751547224
6274	6.751546819
6275	6.751546616
6276	6.751523904
6277	6.751435489
6278	6.751431839
6279	6.751424741
6280	6.751424538
6281	6.751348087
6282	6.751348087
6283	6.751325577
6284	6.751314626
6285	6.750851636
6286	6.750849811
6287	6.750831964
6288	6.750831152
6289	6.750831152
6290	6.750829733
6291	6.750798703
6292	6.750768485
6293	6.750767876
6294	6.75073056
6295	6.750692634
6296	6.750671339
6297	6.750669108
6298	6.750648624
6299	6.750628951
6300	6.750547014
6301	6.750528558
6302	6.75052653
6303	6.75052653
6304	6.750523285
6305	6.750470147
6306	6.750370563
6307	6.750370563
6308	6.750370563
6309	6.750370766
6310	6.750223517
6311	6.750085594
6312	6.749957
6313	6.749950306
6314	6.7499499
6315	6.7499499
6316	6.749943815
6317	6.749943613
6318	6.749744225
6319	6.749743819
6320	6.749740979
6321	6.749648889
6322	6.749648687
6323	6.749648281
6324	6.749523735
6325	6.74952414
6326	6.74952414
6327	6.749523735
6328	6.749517852
6329	6.749517852
